Fund Name,AMC,Security Type,ISIN,Instrument Name,Market Value (Lacs),% to NAV,Yield,Rating,Quantity,As Of Date
,,isin_security,INE020B08BH6,8.37% REC Limited (07/12/2028) **,105.35,0.0,0.066675,CRISIL AAA,10.0,2025-07-31
,,isin_security,INE033L07ID4,8.0409% Tata Capital Housing Finance Limited (19/03/2027) **,101.77,0.0,0.068198,CRISIL AAA,100.0,2025-07-31
,,isin_security,INE261F08CO1,6.42% National Bank For Agriculture and Rural Development (25/11/2030) **,98.63,0.0,0.0684,ICRA AAA,10.0,2025-07-31
,,other_security,,Sub Total,2064961.31,0.722093549858326,0.0,,0.0,2025-07-31
,,other_security,,(b) Privately placed / Unlisted,0.0,0.0,0.0,,0.0,2025-07-31
,,isin_security,INE11LM07031,7.7954% Reliance Life Sciences Pvt Ltd (05/11/2027) ** #,5080.47,0.0017765811592567,0.072546,CARE AAA,500.0,2025-07-31
,,other_security,,Sub Total,5080.47,0.001776581159257,0.0,,0.0,2025-07-31
,,other_security,,(c) Securitised Debt,0.0,0.0,0.0,,0.0,2025-07-31
,,isin_security,INE1CBK15037,India Universal Trust Al2 (21/11/2030) **,7673.85,0.00268345936604123,0.078253,IND AAA(SO),78.03824990000001,2025-07-31
,,isin_security,INE1CBK15029,India Universal Trust Al2 (21/11/2027) **,6873.43,0.00240355903095919,0.07625,IND AAA(SO),81.0,2025-07-31
,,isin_security,INE1CBK15011,India Universal Trust Al2 (21/11/2026) **,5523.33,0.00193144495768708,0.0721,IND AAA(SO),91.0,2025-07-31
,,isin_security,INE0BTV15238,First Business Receivables Trust (01/10/2025) **,2408.66,0.0008422800452312,0.063625,IND AAA(SO),24.0,2025-07-31
,,other_security,,Sub Total,22479.27,0.007860743399918,0.0,,0.0,2025-07-31
,,other_security,,(d) Government Securities,0.0,0.0,0.0,,0.0,2025-07-31
,,isin_security,IN0020240134,Government of India (18/11/2039),272101.07,0.0951506655062674,0.06809824,Sovereign,266736200.0,2025-07-31
,,isin_security,IN0020240126,Government of India (07/10/2034),208121.08,0.0727775885374148,0.06523375,Sovereign,203000000.0,2025-07-31
,,isin_security,IN0020240019,Government of India (08/04/2034),84590.94,0.0295804965919031,0.06559082,Sovereign,81161700.0,2025-07-31
,,isin_security,IN0020240035,Government of India (22/04/2064),51998.23,0.0181831944200031,0.07239188,Sovereign,50500000.0,2025-07-31
,,isin_security,IN0020250026,Government of India (05/05/2035),18527.03,0.00647869359335673,0.06477414,Sovereign,18590500.0,2025-07-31
,,isin_security,IN0020210137,Government of India (30/10/2034),15989.55,0.00559136420898007,0.06201399999999999,Sovereign,15637700.0,2025-07-31
,,isin_security,IN0020230085,Government of India (14/08/2033),8892.1,0.00310946559186854,0.06538715,Sovereign,8500000.0,2025-07-31
,,isin_security,IN0020250018,Government of India (15/04/2065),8441.16,0.00295177926367838,0.07206783,Sovereign,8650000.0,2025-07-31
,,isin_security,IN0020240159,Government of India (02/12/2034),6654.0,0.00232682785542893,0.06550476,Sovereign,6500000.0,2025-07-31
,,isin_security,IN0020240118,Government of India (05/08/2054),3526.24,0.00123308485358972,0.07152509,Sovereign,3500000.0,2025-07-31
,,isin_security,IN0020160118,Government of India (26/12/2029),3084.9,0.00107875464513406,0.06137596,Sovereign,3000000.0,2025-07-31
,,isin_security,IN0020140011,Government of India (02/06/2028),2568.63,0.00089822212313119,0.05955309,Sovereign,2400000.0,2025-07-31
,,isin_security,IN0020220060,Government of India (22/08/2032),2106.76,0.00073671154695491,0.06409622,Sovereign,2000000.0,2025-07-31
,,isin_security,IN0020230036,Government of India (17/04/2030),1383.72,0.00048387186764604,0.06159214,Sovereign,1324800.0,2025-07-31
,,isin_security,IN3120150153,State Government Securities (09/12/2025),1008.98,0.00035282714774357,0.0557,Sovereign,1000000.0,2025-07-31
,,isin_security,IN0020230077,Government of India (24/07/2037),860.36,0.00030085887905371,0.06751685,Sovereign,824100.0,2025-07-31
,,isin_security,IN0020190065,Government of India (17/06/2033),799.56,0.00027959698377872,0.0653328,Sovereign,747600.0,2025-07-31
,,isin_security,IN1920150043,State Government Securities (26/11/2025),503.91,0.00017620988020885,0.0557,Sovereign,500000.0,2025-07-31
,,isin_security,IN2220150113,State Government Securities (28/10/2025),502.82,0.00017583029313397,0.05525,Sovereign,500000.0,2025-07-31
,,isin_security,IN2220150105,State Government Securities (14/10/2025),502.31,0.00017565265127857,0.05525,Sovereign,500000.0,2025-07-31
,,isin_security,IN1520150062,State Government Securities (14/10/2025),502.31,0.00017565265127857,0.05525,Sovereign,500000.0,2025-07-31
,,isin_security,IN1520150047,State Government Securities (09/09/2025),501.35,0.00017531485200235,0.0542125,Sovereign,500000.0,2025-07-31
,,isin_security,IN2920190146,State Government Securities (04/09/2025),440.5,0.00015403858207431,0.0542625,Sovereign,440000.0,2025-07-31
,,isin_security,IN2920210266,State Government Securities (08/09/2031),401.11,0.00014026464922558,0.06748523,Sovereign,396600.0,2025-07-31
,,isin_security,IN0020200245,Government of India (16/03/2035),342.0,0.00011959229698343,0.06579096,Sovereign,348300.0,2025-07-31
,,isin_security,IN3120150161,State Government Securities (23/12/2025),333.98,0.00011678962632421,0.0557,Sovereign,330600.0,2025-07-31
,,isin_security,IN0020200252,Government of India (17/12/2050),331.11,0.00011578672828319,0.07095763,Sovereign,343500.0,2025-07-31
,,isin_security,IN0020230101,Government of India (23/10/2028),155.46,5.43631808986e-05,0.05981381,Sovereign,149100.0,2025-07-31
,,isin_security,IN0020150093,Government of India (11/01/2026),151.31,5.291295206114e-05,0.055198,Sovereign,150000.0,2025-07-31
,,isin_security,IN0020120039,Government of India (09/07/2026),110.62,0.0,0.05708917,Sovereign,108000.0,2025-07-31
,,isin_security,IN0020210160,Government of India (04/10/2028),93.75,0.0,0.058273,Sovereign,92700.0,2025-07-31
,,isin_security,IN0020220151,Government of India (06/02/2033),93.71,0.0,0.06523782,Sovereign,89300.0,2025-07-31
,,isin_security,IN2920210258,State Government Securities (01/09/2031),85.02,0.0,0.06748523,Sovereign,83900.0,2025-07-31
,,isin_security,IN0020180454,Government of India (14/01/2029),65.74,0.0,0.06067016,Sovereign,63250.0,2025-07-31
,,isin_security,IN2220190127,State Government Securities (18/02/2028),31.65,0.0,0.06162113,Sovereign,31000.0,2025-07-31
,,isin_security,IN2220220072,State Government Securities (25/05/2034),26.37,0.0,0.06998243,Sovereign,25000.0,2025-07-31
,,isin_security,IN0020170174,Government of India (08/01/2028),17.55,0.0,0.05943795,Sovereign,17050.0,2025-07-31
,,isin_security,IN0020210012,Government of India (12/04/2026),2.0,0.0,0.05658986,Sovereign,2000.0,2025-07-31
,,other_security,,Sub Total,695848.89,0.243330492512012,0.0,,0.0,2025-07-31
,,other_security,,Total,2788369.94,0.975061366929513,0.0,,0.0,2025-07-31
,,other_security,,Money Market Instruments,0.0,0.0,0.0,,0.0,2025-07-31
,,other_security,,Treasury Bill,0.0,0.0,0.0,,0.0,2025-07-31
,,isin_security,IN000627C074,0% GOI  - 16JUN27 STRIPS,1365.19,0.00047739293529679,0.05942816,Sovereign,1521250.0,2025-07-31
,,isin_security,IN000626C076,0% GOI  - 16JUN26 STRIPS,496.63,0.00017366655372003,0.05685038,Sovereign,521250.0,2025-07-31
,,isin_security,IN000628C072,0% GOI  - 16JUN28 STRIPS,439.24,0.00015359641034005,0.0613591,Sovereign,521250.0,2025-07-31
,,isin_security,IN001228C070,0% GOI  - 16DEC28 STRIPS,425.79,0.0001488929802905,0.06177502,Sovereign,521250.0,2025-07-31
,,isin_security,IN001229C078,0% GOI  - 16DEC29 STRIPS,398.47,0.00013934030000694,0.0633244,Sovereign,521250.0,2025-07-31
,,isin_security,IN000630C078,0% GOI  - 16JUN30 STRIPS,384.71,0.00013453023896499,0.06429729,Sovereign,521250.0,2025-07-31
,,other_security,,Sub Total,3510.03,0.001227419418619,0.0,,0.0,2025-07-31
,,other_security,,Total,3510.03,0.001227419418619,0.0,,0.0,2025-07-31
,,other_security,,Others,0.0,0.0,0.0,,0.0,2025-07-31
,,other_security,,Alternative Investment Fund Units,0.0,0.0,0.0,,0.0,2025-07-31
,,isin_security,INF0RQ622028,SBI - Corporate Debt Market Development Fund - A2 Units,7842.15,0.00274231266985977,0.0,,69462.366,2025-07-31
,,other_security,,Sub Total,7842.15,0.00274231266986,0.0,,0.0,2025-07-31
,,other_security,,Total,7842.15,0.00274231266986,0.0,,0.0,2025-07-31
,,other_security,,Net Receivables / (Payables),59964.29,0.020968900982008,0.0,,0.0,2025-07-31
,,other_security,,GRAND TOTAL,2859686.41,1.0,0.0,,0.0,2025-07-31
,,other_security,Issuer Name,Disclosure in Derivatives,0.0,0.0,0.0,Industry,0.0,2025-07-31
,,other_security,,Interest Rate Swaps,0.0,0.0,0.0,,0.0,2025-07-31
,,other_security,DBS Bank Ltd/India,Interest Rate Swaps Pay Floating and Receive Fix (18/08/2028),162.035,5.666180716532032e-05,0.0,Others,5000000.0,2025-07-31
,,other_security,ICICI Securities Primary Dealership Limited,Interest Rate Swaps Pay Floating and Receive Fix (18/08/2028),161.69,5.654116456667166e-05,0.0,Others,5000000.0,2025-07-31
,,other_security,ICICI Securities Primary Dealership Limited,Interest Rate Swaps Pay Floating and Receive Fix (07/07/2028),110.955,0.0,0.0,Others,5000000.0,2025-07-31
,,other_security,Standard Chartered Bank,Interest Rate Swaps Pay Floating and Receive Fix (24/07/2028),104.46,0.0,0.0,Others,5000000.0,2025-07-31
,,other_security,BNP Paribas - Indian branches,Interest Rate Swaps Pay Floating and Receive Fix (24/07/2028),104.46,0.0,0.0,Others,5000000.0,2025-07-31
,,other_security,BNP Paribas - Indian branches,Interest Rate Swaps Pay Floating and Receive Fix (23/06/2028),91.74,0.0,0.0,Others,5000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Floating and Receive Fix (05/05/2027),57.9375,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,BARCLAYS BANK PLC,Interest Rate Swaps Pay Floating and Receive Fix (11/04/2030),56.47,0.0,0.0,Others,10000000.0,2025-07-31
,,other_security,ICICI Securities Primary Dealership Limited,Interest Rate Swaps Pay Floating and Receive Fix (04/07/2028),51.86,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Floating and Receive Fix (23/06/2028),48.675,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Floating and Receive Fix (13/06/2028),40.99,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Floating and Receive Fix (12/06/2028),40.965,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Floating and Receive Fix (12/06/2028),40.965,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Floating and Receive Fix (23/06/2028),38.676,0.0,0.0,Others,2000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Floating and Receive Fix (23/06/2028),9.669,0.0,0.0,Others,500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Floating and Receive Fix (09/06/2028),8.179,0.0,0.0,Others,500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (03/06/2027),3.74,0.0,0.0,Others,10000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (23/03/2026),-2.474,0.0,0.0,Others,500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/05/2028),-4.043,0.0,0.0,Others,500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/05/2028),-4.5545,0.0,0.0,Others,500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/05/2028),-4.746,0.0,0.0,Others,500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/05/2028),-4.746,0.0,0.0,Others,500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (26/04/2028),-6.18,0.0,0.0,Others,500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/05/2028),-8.597,0.0,0.0,Others,1000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/05/2028),-9.237,0.0,0.0,Others,1000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (23/03/2026),-9.896,0.0,0.0,Others,2000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (27/04/2028),-11.173,0.0,0.0,Others,1000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (26/04/2028),-12.36,0.0,0.0,Others,1000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (23/03/2026),-12.37,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (27/04/2028),-16.7595,0.0,0.0,Others,1500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/05/2028),-18.218,0.0,0.0,Others,2000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/05/2028),-20.008,0.0,0.0,Others,2000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/05/2028),-21.8125,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (02/08/2027),-22.821,0.0,0.0,Others,1500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/05/2028),-23.0925,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (23/03/2026),-24.74,0.0,0.0,Others,5000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (08/05/2028),-26.8,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (08/05/2028),-26.8,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/08/2027),-31.53,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (18/08/2027),-31.53,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (10/04/2028),-33.885,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (02/08/2027),-36.28,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (02/08/2027),-36.28,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (02/08/2027),-38.035,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (02/08/2027),-38.035,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (02/08/2027),-38.035,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (02/08/2027),-38.62,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (02/12/2027),-40.3425,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (08/12/2027),-45.7375,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (08/12/2027),-46.01,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (08/12/2027),-46.2825,0.0,0.0,Others,2500000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (26/04/2028),-59.605,0.0,0.0,Others,5000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (26/04/2028),-60.235,0.0,0.0,Others,5000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (20/01/2028),-63.69,0.0,0.0,Others,5000000.0,2025-07-31
,,other_security,Clearing Corporation of India Limited,Interest Rate Swaps Pay Fixed and Receive Floating (20/01/2028),-66.54,0.0,0.0,Others,5000000.0,2025-07-31
,,other_security,,"FRN - Floating Rate Note , ZCB - Zero Coupon Bond",0.0,0.0,0.0,,0.0,2025-07-31
,,other_security,,**  Thinly Traded / Non Traded Security,0.0,0.0,0.0,,0.0,2025-07-31
,,other_security,,#  Unlisted Security,0.0,0.0,0.0,,0.0,2025-07-31
,,other_security,,$  Less Than 0.01% of Net Asset Value,0.0,0.0,0.0,,0.0,2025-07-31
,,other_security,,This scheme has exposure to floating rate instruments and / or interest rate derivatives. The duration of these instruments is linked to the interest rate reset period. The interest rate risk in a floating rate instrument or in a fixed rate instrument hedged with derivatives is likely to be lesser than that in an equivalent maturity fixed rate instrument. Under some market circumstances the volatility may be of an order greater than what may ordinarily be expected considering only its duration. Hence investors are recommended to consider the unadjusted portfolio maturity of the scheme as well and exercise adequate due diligence when deciding to make their investments.,0.0,0.0,0.0,,0.0,2025-07-31
,,other_security,,"YTC represents Yield to Call provided by valuation agencies as on July 31, 2025. It is disclosed for Perpetual Bond issued by Banks (i.e. AT-1 Bond / Tier 1 Bond / Tier 2 Bond), as per AMFI Best Practices Guidelines Circular no. 135/BP/91/2020-21 read with SEBI circular No. SEBI/HO/IMD/DF4/CIR/P/2021/034 on Valuation of AT-1 Bonds and Tier 2 Bonds.",0.0,0.0,0.0,,0.0,2025-07-31
,,other_security,,"As per SEBI Circular SEBI/HO/IMD/PoD1/CIR/P/2024/106 dated August 05, 2024, valuation of AT-1 Bonds are done on Yield to Call basis w.e.f. August 07, 2024. YTC of AT-1 Bonds are now same as it’s YTM, hence not disclosed separately under YTC%",0.0,0.0,0.0,,0.0,2025-07-31
,,other_security,NIFTY Corporate Bond Index A-II,ADITYA BIRLA SUN LIFE CORPORATE BOND FUND,0.0,0.0,0.0,,0.0,2025-07-31
